NH3,NO2,PM10,Lat,Lon,Station
2.34,4.57,15.334,52.803657,5.050509,NL10538
1.96,3.39,18.478,52.803657,5.050509,NL10538
1.4,2.72,14.578,52.803657,5.050509,NL10538
1.46,4.47,16.09,52.803657,5.050509,NL10538
1.52,5.61,20.734,52.803657,5.050509,NL10538
1.4,5.47,23.626,52.803657,5.050509,NL10538
1.33,6.92,27.394,52.803657,5.050509,NL10538
1.4,4.98,25.126,52.803657,5.050509,NL10538
1.4,6.1,33.418,52.803657,5.050509,NL10538
1.33,5.74,26.506,52.803657,5.050509,NL10538
1.21,5.48,28.15,52.803657,5.050509,NL10538
1.21,6.31,25.882,52.803657,5.050509,NL10538
1.15,6.92,22.87,52.803657,5.050509,NL10538
1.33,15.64,23.626,52.803657,5.050509,NL10538
1.46,13.19,25.882,52.803657,5.050509,NL10538
1.52,14.96,25.126,52.803657,5.050509,NL10538
1.4,14.03,13.078,52.803657,5.050509,NL10538
1.21,12.21,12.322,52.803657,5.050509,NL10538
1.27,13.07,12.322,52.803657,5.050509,NL10538
0.27,14.75,4.786,52.803657,5.050509,NL10538
0.21,12.52,9.31,52.803657,5.050509,NL10538
0.32,7.47,15.586,52.803657,5.050509,NL10538
0.4,5.91,6.298,52.803657,5.050509,NL10538
0.52,4.67,,52.803657,5.050509,NL10538
0.67,4.29,11.698,52.803657,5.050509,NL10538
3.31,58.47,16.846,52.803657,5.050509,NL10538
1.61,43.46,12.322,52.803657,5.050509,NL10538
1.71,28.91,15.838,52.803657,5.050509,NL10538
1.9,28.74,21.358,52.803657,5.050509,NL10538
1.76,18.78,,52.803657,5.050509,NL10538
1.52,16.0,10.054,52.803657,5.050509,NL10538
1.58,27.26,19.606,52.803657,5.050509,NL10538
1.58,22.85,26.014,52.803657,5.050509,NL10538
1.58,38.8,17.842,52.803657,5.050509,NL10538
1.31,26.99,27.394,52.803657,5.050509,NL10538
1.42,58.54,16.342,52.803657,5.050509,NL10538
1.84,52.49,23.626,52.803657,5.050509,NL10538
1.9,48.74,19.606,52.803657,5.050509,NL10538
1.33,56.87,23.122,52.803657,5.050509,NL10538
1.77,56.3,47.734,52.803657,5.050509,NL10538
1.9,55.94,26.134,52.803657,5.050509,NL10538
